yrimmig,bpld,n_dif_sex,n_same_sex,n_spouse_dif_sex,n_spouse_same_sex,n_partner_dif_sex,n_partner_same_sex,n_spouse_oneimm_dif_sex,n_spouse_oneimm_same_sex,n_partner_oneimm_dif_sex,n_partner_oneimm_same_sex,n_spouse_adj_dif_sex,n_spouse_adj_same_sex,n_partner_adj_dif_sex,n_partner_adj_same_sex,n_spouse_2019_dif_sex,n_spouse_2019_same_sex,n_spouse_pre_2019_dif_sex,n_spouse_pre_2019_same_sex,n_partner_2019_dif_sex,n_partner_2019_same_sex,n_partner_pre_2019_dif_sex,n_partner_pre_2019_same_sex,n_total,n_spouse,n_partner,bpldid,prop_spouse_same_sex_adj,prop_partner_same_sex_adj,prop_same_sex_adj,prop_dif_sex,prop_spouse_same_sex,prop_partner_same_sex,prop_same_sex,prop_same_sex_oneimm
1976,Micronesia,2,0,2,0,0,0,2,0,0,0,0.9359999999999999,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,Micronesia,2,0,2,0,0,0,2,0,0,0,0.9359999999999999,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,71042,NA,NA,NA,NA,NA,NA,NA,NA
1976,Other n.e.c.,9,0,8,0,1,0,5,0,0,0,4.718,0,1,0,0,0,8,0,1,0,0,0,NA,NA,NA,95000,NA,NA,NA,NA,NA,NA,NA,NA
1976,Other n.e.c.,9,0,8,0,1,0,5,0,0,0,4.718,0,1,0,0,0,8,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,American Samoa,2,0,2,0,0,0,2,0,0,0,1.315,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA
1977,American Samoa,2,0,2,0,0,0,2,0,0,0,1.315,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,"Samoa, 1940-1950",7,0,7,0,0,0,4,0,0,0,4.719,0,0,0,2,0,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,"Samoa, 1940-1950",7,0,7,0,0,0,4,0,0,0,4.719,0,0,0,2,0,5,0,0,0,0,0,NA,NA,NA,10010,NA,NA,NA,NA,NA,NA,NA,NA
1977,Guam,5,0,5,0,0,0,5,0,0,0,3.261,0,0,0,0,0,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Puerto Rico,48,1,45,0,3,1,45,0,3,1,25.905,0,2.783,0.937,1,0,44,0,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Canada,427,5,408,2,19,3,251,1,12,1,248.325,1.55,17.804,2.811,35,0,373,2,1,0,18,3,NA,NA,NA,15000,NA,NA,NA,NA,NA,NA,NA,NA
1977,Bermuda,4,0,4,0,0,0,3,0,0,0,2.016,0,0,0,0,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Bermuda,4,0,4,0,0,0,3,0,0,0,2.016,0,0,0,0,0,4,0,0,0,0,0,NA,NA,NA,16010,NA,NA,NA,NA,NA,NA,NA,NA
1977,Cape Verde,15,0,15,0,0,0,2,0,0,0,8.219,0,0,0,1,0,14,0,0,0,0,0,NA,NA,NA,16020,NA,NA,NA,NA,NA,NA,NA,NA
1977,Cape Verde,15,0,15,0,0,0,2,0,0,0,8.219,0,0,0,1,0,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Mexico,3354,10,3226,6,128,4,596,2,24,2,1856.1560000000002,4.568,115.971,3.681,231,1,2995,5,7,0,121,4,NA,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA
1977,Mexico,3354,10,3226,6,128,4,596,2,24,2,1856.1560000000002,4.568,115.971,3.681,231,1,2995,5,7,0,121,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Belize/British Honduras,26,0,25,0,1,0,9,0,1,0,14.496,0,0.976,0,2,0,23,0,0,0,1,0,NA,NA,NA,21010,NA,NA,NA,NA,NA,NA,NA,NA
1977,Belize/British Honduras,26,0,25,0,1,0,9,0,1,0,14.496,0,0.976,0,2,0,23,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Costa Rica,23,0,23,0,0,0,9,0,0,0,14.479999999999999,0,0,0,4,0,19,0,0,0,0,0,NA,NA,NA,21020,NA,NA,NA,NA,NA,NA,NA,NA
1977,Costa Rica,23,0,23,0,0,0,9,0,0,0,14.479999999999999,0,0,0,4,0,19,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,El Salvador,293,2,275,1,18,1,26,0,0,1,159.29500000000002,1,16.337,0.976,21,1,254,0,1,0,17,1,NA,NA,NA,21030,NA,NA,NA,NA,NA,NA,NA,NA
1977,El Salvador,293,2,275,1,18,1,26,0,0,1,159.29500000000002,1,16.337,0.976,21,1,254,0,1,0,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Guatemala,125,2,119,1,6,1,20,0,1,0,67.188,1,5.420999999999999,0.937,9,1,110,0,0,0,6,1,NA,NA,NA,21040,NA,NA,NA,NA,NA,NA,NA,NA
1977,Guatemala,125,2,119,1,6,1,20,0,1,0,67.188,1,5.420999999999999,0.937,9,1,110,0,0,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Honduras,55,0,50,0,5,0,16,0,1,0,28.061999999999998,0,4.657,0,3,0,47,0,0,0,5,0,NA,NA,NA,21050,NA,NA,NA,NA,NA,NA,NA,NA
1977,Honduras,55,0,50,0,5,0,16,0,1,0,28.061999999999998,0,4.657,0,3,0,47,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Nicaragua,31,1,29,0,2,1,12,0,0,0,18.641000000000002,0,1.74,0.937,4,0,25,0,0,0,2,1,NA,NA,NA,21060,NA,NA,NA,NA,NA,NA,NA,NA
1977,Nicaragua,31,1,29,0,2,1,12,0,0,0,18.641000000000002,0,1.74,0.937,4,0,25,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Panama,74,0,73,0,1,0,30,0,1,0,45.739999999999995,0,0.937,0,9,0,64,0,0,0,1,0,NA,NA,NA,21070,NA,NA,NA,NA,NA,NA,NA,NA
1977,Panama,74,0,73,0,1,0,30,0,1,0,45.739999999999995,0,0.937,0,9,0,64,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Cuba,78,0,74,0,4,0,18,0,2,0,42.512,0,3.74,0,6,0,68,0,2,0,2,0,NA,NA,NA,25000,NA,NA,NA,NA,NA,NA,NA,NA
1977,Cuba,78,0,74,0,4,0,18,0,2,0,42.512,0,3.74,0,6,0,68,0,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Dominican Republic,152,1,148,0,4,1,23,0,1,1,87.766,0,3.5469999999999997,1,16,0,132,0,0,1,4,0,NA,NA,NA,26010,NA,NA,NA,NA,NA,NA,NA,NA
1977,Dominican Republic,152,1,148,0,4,1,23,0,1,1,87.766,0,3.5469999999999997,1,16,0,132,0,0,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Haiti,124,1,123,1,1,0,8,1,0,0,72.451,0.775,0.87,0,11,0,112,1,0,0,1,0,NA,NA,NA,26020,NA,NA,NA,NA,NA,NA,NA,NA
1977,Haiti,124,1,123,1,1,0,8,1,0,0,72.451,0.775,0.87,0,11,0,112,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Jamaica,282,4,270,2,12,2,56,1,4,0,154.13000000000002,1.2429999999999999,10.814,1.874,17,0,253,2,0,0,12,2,NA,NA,NA,26030,NA,NA,NA,NA,NA,NA,NA,NA
1977,Jamaica,282,4,270,2,12,2,56,1,4,0,154.13000000000002,1.2429999999999999,10.814,1.874,17,0,253,2,0,0,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Antigua-Barbuda,10,0,10,0,0,0,6,0,0,0,5.889,0,0,0,0,0,10,0,0,0,0,0,NA,NA,NA,26042,NA,NA,NA,NA,NA,NA,NA,NA
1977,Antigua-Barbuda,10,0,10,0,0,0,6,0,0,0,5.889,0,0,0,0,0,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Bahamas,8,1,8,1,0,0,5,0,0,0,5.331,1,0,0,2,1,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Bahamas,8,1,8,1,0,0,5,0,0,0,5.331,1,0,0,2,1,6,0,0,0,0,0,NA,NA,NA,26043,NA,NA,NA,NA,NA,NA,NA,NA
1977,Barbados,44,0,42,0,2,0,11,0,2,0,26.537000000000003,0,1.807,0,7,0,35,0,0,0,2,0,NA,NA,NA,26044,NA,NA,NA,NA,NA,NA,NA,NA
1977,Barbados,44,0,42,0,2,0,11,0,2,0,26.537000000000003,0,1.807,0,7,0,35,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Dominica,8,0,8,0,0,0,4,0,0,0,4.636,0,0,0,1,0,7,0,0,0,0,0,NA,NA,NA,26054,NA,NA,NA,NA,NA,NA,NA,NA
1977,Dominica,8,0,8,0,0,0,4,0,0,0,4.636,0,0,0,1,0,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Grenada,21,0,21,0,0,0,4,0,0,0,11.776,0,0,0,0,0,21,0,0,0,0,0,NA,NA,NA,26055,NA,NA,NA,NA,NA,NA,NA,NA
1977,Grenada,21,0,21,0,0,0,4,0,0,0,11.776,0,0,0,0,0,21,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,St. Kitts-Nevis,3,0,2,0,1,0,0,0,1,0,1.008,0,0.937,0,0,0,2,0,0,0,1,0,NA,NA,NA,26057,NA,NA,NA,NA,NA,NA,NA,NA
1977,St. Kitts-Nevis,3,0,2,0,1,0,0,0,1,0,1.008,0,0.937,0,0,0,2,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,St. Lucia,9,0,9,0,0,0,3,0,0,0,4.572,0,0,0,0,0,9,0,0,0,0,0,NA,NA,NA,26058,NA,NA,NA,NA,NA,NA,NA,NA
1977,St. Lucia,9,0,9,0,0,0,3,0,0,0,4.572,0,0,0,0,0,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,St. Vincent,16,0,16,0,0,0,4,0,0,0,9.373000000000001,0,0,0,1,0,15,0,0,0,0,0,NA,NA,NA,26059,NA,NA,NA,NA,NA,NA,NA,NA
1977,St. Vincent,16,0,16,0,0,0,4,0,0,0,9.373000000000001,0,0,0,1,0,15,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Trinidad and Tobago,88,2,84,1,4,1,23,0,3,1,46.67,0.46799999999999997,3.5469999999999997,0.937,4,0,80,1,0,0,4,1,NA,NA,NA,26060,NA,NA,NA,NA,NA,NA,NA,NA
1977,Trinidad and Tobago,88,2,84,1,4,1,23,0,3,1,46.67,0.46799999999999997,3.5469999999999997,0.937,4,0,80,1,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,"Caribbean, ns",20,0,18,0,2,0,3,0,1,0,10.318999999999999,0,1.74,0,0,0,18,0,0,0,2,0,NA,NA,NA,26091,NA,NA,NA,NA,NA,NA,NA,NA
1977,"Caribbean, ns",20,0,18,0,2,0,3,0,1,0,10.318999999999999,0,1.74,0,0,0,18,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,"West Indies, ns",19,0,19,0,0,0,2,0,0,0,10.116,0,0,0,0,0,19,0,0,0,0,0,NA,NA,NA,26094,NA,NA,NA,NA,NA,NA,NA,NA
1977,"West Indies, ns",19,0,19,0,0,0,2,0,0,0,10.116,0,0,0,0,0,19,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,"Americas, ns",3,0,3,0,0,0,1,0,0,0,1.404,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,"Americas, ns",3,0,3,0,0,0,1,0,0,0,1.404,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,29900,NA,NA,NA,NA,NA,NA,NA,NA
1977,Argentina,64,0,64,0,0,0,19,0,0,0,36.096000000000004,0,0,0,3,0,61,0,0,0,0,0,NA,NA,NA,30005,NA,NA,NA,NA,NA,NA,NA,NA
1977,Argentina,64,0,64,0,0,0,19,0,0,0,36.096000000000004,0,0,0,3,0,61,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Bolivia,14,0,13,0,1,0,4,0,0,0,8.132,0,0.87,0,1,0,12,0,0,0,1,0,NA,NA,NA,30010,NA,NA,NA,NA,NA,NA,NA,NA
1977,Bolivia,14,0,13,0,1,0,4,0,0,0,8.132,0,0.87,0,1,0,12,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Brazil,51,0,51,0,0,0,35,0,0,0,29.417,0,0,0,3,0,48,0,0,0,0,0,NA,NA,NA,30015,NA,NA,NA,NA,NA,NA,NA,NA
1977,Brazil,51,0,51,0,0,0,35,0,0,0,29.417,0,0,0,3,0,48,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Chile,82,0,81,0,1,0,22,0,0,0,45.92700000000001,0,0.937,0,5,0,76,0,0,0,1,0,NA,NA,NA,30020,NA,NA,NA,NA,NA,NA,NA,NA
1977,Chile,82,0,81,0,1,0,22,0,0,0,45.92700000000001,0,0.937,0,5,0,76,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Colombia,162,3,157,3,5,0,39,2,2,0,92.032,2.55,4.551,0,11,1,146,2,0,0,5,0,NA,NA,NA,30025,NA,NA,NA,NA,NA,NA,NA,NA
1977,Colombia,162,3,157,3,5,0,39,2,2,0,92.032,2.55,4.551,0,11,1,146,2,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Ecuador,68,1,64,0,4,1,12,0,0,0,36.283,0,3.653,0.937,4,0,60,0,0,0,4,1,NA,NA,NA,30030,NA,NA,NA,NA,NA,NA,NA,NA
1977,Ecuador,68,1,64,0,4,1,12,0,0,0,36.283,0,3.653,0.937,4,0,60,0,0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Guyana/British Guiana,130,2,125,1,5,1,17,1,1,0,79.59899999999999,0.46799999999999997,4.561999999999999,0.937,19,0,106,1,0,0,5,1,NA,NA,NA,30040,NA,NA,NA,NA,NA,NA,NA,NA
1977,Guyana/British Guiana,130,2,125,1,5,1,17,1,1,0,79.59899999999999,0.46799999999999997,4.561999999999999,0.937,19,0,106,1,0,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Paraguay,6,0,5,0,1,0,0,0,0,0,2.719,0,0.87,0,0,0,5,0,0,0,1,0,NA,NA,NA,30045,NA,NA,NA,NA,NA,NA,NA,NA
1977,Paraguay,6,0,5,0,1,0,0,0,0,0,2.719,0,0.87,0,0,0,5,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Peru,108,1,105,1,3,0,33,0,0,0,65,0.46799999999999997,2.744,0,10,0,95,1,0,0,3,0,NA,NA,NA,30050,NA,NA,NA,NA,NA,NA,NA,NA
1977,Peru,108,1,105,1,3,0,33,0,0,0,65,0.46799999999999997,2.744,0,10,0,95,1,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Uruguay,16,0,16,0,0,0,3,0,0,0,9.761,0,0,0,2,0,14,0,0,0,0,0,NA,NA,NA,30060,NA,NA,NA,NA,NA,NA,NA,NA
1977,Uruguay,16,0,16,0,0,0,3,0,0,0,9.761,0,0,0,2,0,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Venezuela,29,0,28,0,1,0,15,0,1,0,15.919,0,0.937,0,2,0,26,0,0,0,1,0,NA,NA,NA,30065,NA,NA,NA,NA,NA,NA,NA,NA
1977,Venezuela,29,0,28,0,1,0,15,0,1,0,15.919,0,0.937,0,2,0,26,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,"South America, ns",5,0,5,0,0,0,2,0,0,0,3.16,0,0,0,1,0,4,0,0,0,0,0,NA,NA,NA,30090,NA,NA,NA,NA,NA,NA,NA,NA
1977,"South America, ns",5,0,5,0,0,0,2,0,0,0,3.16,0,0,0,1,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Denmark,21,0,18,0,3,0,8,0,3,0,10.472,0,2.677,0,1,0,17,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Denmark,21,0,18,0,3,0,8,0,3,0,10.472,0,2.677,0,1,0,17,0,0,0,3,0,NA,NA,NA,40000,NA,NA,NA,NA,NA,NA,NA,NA
1977,Finland,14,0,14,0,0,0,8,0,0,0,9.132,0,0,0,2,0,12,0,0,0,0,0,NA,NA,NA,40100,NA,NA,NA,NA,NA,NA,NA,NA
1977,Finland,14,0,14,0,0,0,8,0,0,0,9.132,0,0,0,2,0,12,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Iceland,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,40200,NA,NA,NA,NA,NA,NA,NA,NA
1977,Iceland,1,0,1,0,0,0,1,0,0,0,0.46799999999999997,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Norway,12,0,12,0,0,0,9,0,0,0,6.978,0,0,0,1,0,11,0,0,0,0,0,NA,NA,NA,40400,NA,NA,NA,NA,NA,NA,NA,NA
1977,Norway,12,0,12,0,0,0,9,0,0,0,6.978,0,0,0,1,0,11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Sweden,20,0,20,0,0,0,8,0,0,0,13.094999999999999,0,0,0,4,0,16,0,0,0,0,0,NA,NA,NA,40500,NA,NA,NA,NA,NA,NA,NA,NA
1977,Sweden,20,0,20,0,0,0,8,0,0,0,13.094999999999999,0,0,0,4,0,16,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,England,287,1,277,0,10,1,156,0,8,1,168.856,0,9.302999999999999,0.937,25,0,252,0,0,0,10,1,NA,NA,NA,41000,NA,NA,NA,NA,NA,NA,NA,NA
1977,England,287,1,277,0,10,1,156,0,8,1,168.856,0,9.302999999999999,0.937,25,0,252,0,0,0,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Scotland,66,0,65,0,1,0,39,0,0,0,41.187,0,0.937,0,5,0,60,0,0,0,1,0,NA,NA,NA,41100,NA,NA,NA,NA,NA,NA,NA,NA
1977,Scotland,66,0,65,0,1,0,39,0,0,0,41.187,0,0.937,0,5,0,60,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,"United Kingdom, ns",239,2,230,1,9,1,112,1,8,1,143.45,0.46799999999999997,8.55,0.937,20,0,210,1,0,0,9,1,NA,NA,NA,41300,NA,NA,NA,NA,NA,NA,NA,NA
1977,"United Kingdom, ns",239,2,230,1,9,1,112,1,8,1,143.45,0.46799999999999997,8.55,0.937,20,0,210,1,0,0,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Ireland,44,1,44,1,0,0,30,1,0,0,26.161,0.46799999999999997,0,0,1,0,43,1,0,0,0,0,NA,NA,NA,41400,NA,NA,NA,NA,NA,NA,NA,NA
1977,Ireland,44,1,44,1,0,0,30,1,0,0,26.161,0.46799999999999997,0,0,1,0,43,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Northern Ireland,5,0,5,0,0,0,3,0,0,0,3.404,0,0,0,2,0,3,0,0,0,0,0,NA,NA,NA,41410,NA,NA,NA,NA,NA,NA,NA,NA
1977,Northern Ireland,5,0,5,0,0,0,3,0,0,0,3.404,0,0,0,2,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Belgium,18,0,18,0,0,0,8,0,0,0,11.259,0,0,0,0,0,18,0,0,0,0,0,NA,NA,NA,42000,NA,NA,NA,NA,NA,NA,NA,NA
1977,Belgium,18,0,18,0,0,0,8,0,0,0,11.259,0,0,0,0,0,18,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,France,61,0,61,0,0,0,32,0,0,0,40.206,0,0,0,8,0,53,0,0,0,0,0,NA,NA,NA,42100,NA,NA,NA,NA,NA,NA,NA,NA
1977,France,61,0,61,0,0,0,32,0,0,0,40.206,0,0,0,8,0,53,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Netherlands,50,1,50,0,0,1,33,0,0,1,29.285,0,0,0.87,2,0,48,0,0,0,0,1,NA,NA,NA,42500,NA,NA,NA,NA,NA,NA,NA,NA
1977,Netherlands,50,1,50,0,0,1,33,0,0,1,29.285,0,0,0.87,2,0,48,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Switzerland,21,0,20,0,1,0,15,0,0,0,12.573,0,0.87,0,2,0,18,0,0,0,1,0,NA,NA,NA,42600,NA,NA,NA,NA,NA,NA,NA,NA
1977,Switzerland,21,0,20,0,1,0,15,0,0,0,12.573,0,0.87,0,2,0,18,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Albania,7,0,7,0,0,0,1,0,0,0,4.331,0,0,0,1,0,6,0,0,0,0,0,NA,NA,NA,43000,NA,NA,NA,NA,NA,NA,NA,NA
1977,Albania,7,0,7,0,0,0,1,0,0,0,4.331,0,0,0,1,0,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Greece,138,0,135,0,3,0,40,0,2,0,78.543,0,2.677,0,7,0,128,0,0,0,3,0,NA,NA,NA,43300,NA,NA,NA,NA,NA,NA,NA,NA
1977,Greece,138,0,135,0,3,0,40,0,2,0,78.543,0,2.677,0,7,0,128,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Macedonia,9,0,9,0,0,0,1,0,0,0,5.104,0,0,0,1,0,8,0,0,0,0,0,NA,NA,NA,43330,NA,NA,NA,NA,NA,NA,NA,NA
1977,Macedonia,9,0,9,0,0,0,1,0,0,0,5.104,0,0,0,1,0,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Italy,165,0,158,0,7,0,57,0,6,0,89.096,0,6.3580000000000005,0,8,0,150,0,0,0,7,0,NA,NA,NA,43400,NA,NA,NA,NA,NA,NA,NA,NA
1977,Italy,165,0,158,0,7,0,57,0,6,0,89.096,0,6.3580000000000005,0,8,0,150,0,0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Portugal,203,0,202,0,1,0,21,0,0,0,117.26100000000001,0,0.937,0,11,0,191,0,0,0,1,0,NA,NA,NA,43600,NA,NA,NA,NA,NA,NA,NA,NA
1977,Portugal,203,0,202,0,1,0,21,0,0,0,117.26100000000001,0,0.937,0,11,0,191,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Azores,28,1,28,0,0,1,4,0,0,1,17.118000000000002,0,0,0.937,3,0,25,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Azores,28,1,28,0,0,1,4,0,0,1,17.118000000000002,0,0,0.937,3,0,25,0,0,0,0,1,NA,NA,NA,43610,NA,NA,NA,NA,NA,NA,NA,NA
1977,Spain,40,0,40,0,0,0,20,0,0,0,24.096,0,0,0,4,0,36,0,0,0,0,0,NA,NA,NA,43800,NA,NA,NA,NA,NA,NA,NA,NA
1977,Spain,40,0,40,0,0,0,20,0,0,0,24.096,0,0,0,4,0,36,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Austria,12,0,12,0,0,0,8,0,0,0,7.213,0,0,0,1,0,11,0,0,0,0,0,NA,NA,NA,45000,NA,NA,NA,NA,NA,NA,NA,NA
1977,Austria,12,0,12,0,0,0,8,0,0,0,7.213,0,0,0,1,0,11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Bulgaria,7,0,7,0,0,0,2,0,0,0,4.413,0,0,0,0,0,7,0,0,0,0,0,NA,NA,NA,45100,NA,NA,NA,NA,NA,NA,NA,NA
1977,Bulgaria,7,0,7,0,0,0,2,0,0,0,4.413,0,0,0,0,0,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Czechoslovakia,4,2,4,0,0,2,2,0,0,0,1.944,0,0,1.913,0,0,4,0,0,0,0,2,NA,NA,NA,45200,NA,NA,NA,NA,NA,NA,NA,NA
1977,Czechoslovakia,4,2,4,0,0,2,2,0,0,0,1.944,0,0,1.913,0,0,4,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Slovakia,4,0,4,0,0,0,2,0,0,0,2.179,0,0,0,0,0,4,0,0,0,0,0,NA,NA,NA,45212,NA,NA,NA,NA,NA,NA,NA,NA
1977,Slovakia,4,0,4,0,0,0,2,0,0,0,2.179,0,0,0,0,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Czech Republic,4,0,3,0,1,0,1,0,0,0,1.476,0,0.937,0,0,0,3,0,0,0,1,0,NA,NA,NA,45213,NA,NA,NA,NA,NA,NA,NA,NA
1977,Czech Republic,4,0,3,0,1,0,1,0,0,0,1.476,0,0.937,0,0,0,3,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Germany,236,1,229,1,7,0,172,1,7,0,135.626,0.775,6.542,0,15,0,214,1,0,0,7,0,NA,NA,NA,45300,NA,NA,NA,NA,NA,NA,NA,NA
1977,Germany,236,1,229,1,7,0,172,1,7,0,135.626,0.775,6.542,0,15,0,214,1,0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,Hungary,28,1,27,0,1,1,6,0,1,1,14.315,0,0.937,1,0,0,27,0,0,1,1,0,NA,NA,NA,45400,NA,NA,NA,NA,NA,NA,NA,NA
1977,Hungary,28,1,27,0,1,1,6,0,1,1,14.315,0,0.937,1,0,0,27,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
