state,year,same_sex,imm_couple,n,n_unweighted,n_ar,n_unweighted_ar,post_2013,group_fe
Kansas,2014,FALSE,two,42209,300,42209,300,TRUE,Kansas_FALSE_two
Kansas,2014,TRUE,none,6174,58,6174,58,TRUE,Kansas_TRUE_none
Kansas,2014,TRUE,one,0,0,0,0,TRUE,Kansas_TRUE_one
Kansas,2014,TRUE,two,0,0,0,0,TRUE,Kansas_TRUE_two
Kansas,2015,FALSE,none,850423,9096,850423,9096,TRUE,Kansas_FALSE_none
Kansas,2015,FALSE,one,31444,277,31444,277,TRUE,Kansas_FALSE_one
Kansas,2015,FALSE,two,60699,430,60699,430,TRUE,Kansas_FALSE_two
Kansas,2015,TRUE,none,8387,90,8387,90,TRUE,Kansas_TRUE_none
Kansas,2015,TRUE,one,143,2,143,2,TRUE,Kansas_TRUE_one
Kansas,2015,TRUE,two,104,2,104,2,TRUE,Kansas_TRUE_two
Kansas,2016,FALSE,none,838532,8973,838532,8973,TRUE,Kansas_FALSE_none
Kansas,2016,FALSE,one,26696,228,26696,228,TRUE,Kansas_FALSE_one
Kansas,2016,FALSE,two,60647,417,60647,417,TRUE,Kansas_FALSE_two
Kansas,2016,TRUE,none,6297,73,6297,73,TRUE,Kansas_TRUE_none
Kansas,2016,TRUE,one,422,3,422,3,TRUE,Kansas_TRUE_one
Kansas,2016,TRUE,two,487,4,487,4,TRUE,Kansas_TRUE_two
Kansas,2017,FALSE,none,858184,9101,858184,9101,TRUE,Kansas_FALSE_none
Kansas,2017,FALSE,one,35067,278,35067,278,TRUE,Kansas_FALSE_one
Kansas,2017,FALSE,two,49507,355,49507,355,TRUE,Kansas_FALSE_two
Kansas,2017,TRUE,none,10846,101,10846,101,TRUE,Kansas_TRUE_none
Kansas,2017,TRUE,one,1425,4,1425,4,TRUE,Kansas_TRUE_one
Kansas,2017,TRUE,two,0,0,0,0,TRUE,Kansas_TRUE_two
Kansas,2018,FALSE,none,857252,9193,857252,9193,TRUE,Kansas_FALSE_none
Kansas,2018,FALSE,one,31881,271,31881,271,TRUE,Kansas_FALSE_one
Kansas,2018,FALSE,two,50651,363,50651,363,TRUE,Kansas_FALSE_two
Kansas,2018,TRUE,none,13055,102,13055,102,TRUE,Kansas_TRUE_none
Kansas,2018,TRUE,one,855,6,855,6,TRUE,Kansas_TRUE_one
Kansas,2018,TRUE,two,0,0,0,0,TRUE,Kansas_TRUE_two
Kansas,2019,FALSE,none,849989,9127,849989,9127,TRUE,Kansas_FALSE_none
Kansas,2019,FALSE,one,29734,257,29734,257,TRUE,Kansas_FALSE_one
Kansas,2019,FALSE,two,57793,369,57793,369,TRUE,Kansas_FALSE_two
Kansas,2019,TRUE,none,7914,82,7914,82,TRUE,Kansas_TRUE_none
Kansas,2019,TRUE,one,0,0,0,0,TRUE,Kansas_TRUE_one
Kansas,2019,TRUE,two,340,2,340,2,TRUE,Kansas_TRUE_two
Kentucky,2008,FALSE,none,1491588,15877,1491588,15877,FALSE,Kentucky_FALSE_none
Kentucky,2008,FALSE,one,28364,278,28364,278,FALSE,Kentucky_FALSE_one
Kentucky,2008,FALSE,two,28492,267,28492,267,FALSE,Kentucky_FALSE_two
Kentucky,2008,TRUE,none,9818,112,9818,112,FALSE,Kentucky_TRUE_none
Kentucky,2008,TRUE,one,0,0,0,0,FALSE,Kentucky_TRUE_one
Kentucky,2008,TRUE,two,0,0,0,0,FALSE,Kentucky_TRUE_two
Kentucky,2009,FALSE,none,1475746,15686,1475746,15686,FALSE,Kentucky_FALSE_none
Kentucky,2009,FALSE,one,25622,251,25622,251,FALSE,Kentucky_FALSE_one
Kentucky,2009,FALSE,two,31792,296,31792,296,FALSE,Kentucky_FALSE_two
Kentucky,2009,TRUE,none,11311,116,11311,116,FALSE,Kentucky_TRUE_none
Kentucky,2009,TRUE,one,143,2,143,2,FALSE,Kentucky_TRUE_one
Kentucky,2009,TRUE,two,0,0,0,0,FALSE,Kentucky_TRUE_two
Kentucky,2010,FALSE,none,1443257,15403,1443257,15403,FALSE,Kentucky_FALSE_none
Kentucky,2010,FALSE,one,23412,231,23412,231,FALSE,Kentucky_FALSE_one
Kentucky,2010,FALSE,two,33167,289,33167,289,FALSE,Kentucky_FALSE_two
Kentucky,2010,TRUE,none,11864,123,11864,123,FALSE,Kentucky_TRUE_none
Kentucky,2010,TRUE,one,47,2,47,2,FALSE,Kentucky_TRUE_one
Kentucky,2010,TRUE,two,0,0,0,0,FALSE,Kentucky_TRUE_two
Kentucky,2011,FALSE,none,1412797,15013,1412797,15013,FALSE,Kentucky_FALSE_none
Kentucky,2011,FALSE,one,28803,272,28803,272,FALSE,Kentucky_FALSE_one
Kentucky,2011,FALSE,two,30890,260,30890,260,FALSE,Kentucky_FALSE_two
Kentucky,2011,TRUE,none,9739,105,9739,105,FALSE,Kentucky_TRUE_none
Kentucky,2011,TRUE,one,540,7,540,7,FALSE,Kentucky_TRUE_one
Kentucky,2011,TRUE,two,0,0,0,0,FALSE,Kentucky_TRUE_two
Kentucky,2012,FALSE,none,1411192,14946,1411192,14946,FALSE,Kentucky_FALSE_none
Kentucky,2012,FALSE,one,24532,245,24532,245,FALSE,Kentucky_FALSE_one
Kentucky,2012,FALSE,two,37575,274,37575,274,FALSE,Kentucky_FALSE_two
Kentucky,2012,TRUE,none,12804,140,12804,140,FALSE,Kentucky_TRUE_none
Kentucky,2012,TRUE,one,0,0,0,0,FALSE,Kentucky_TRUE_one
Kentucky,2012,TRUE,two,192,2,192,2,FALSE,Kentucky_TRUE_two
Kentucky,2013,FALSE,none,1396409,14877,1396409,14877,FALSE,Kentucky_FALSE_none
Kentucky,2013,FALSE,one,31100,259,31100,259,FALSE,Kentucky_FALSE_one
Kentucky,2013,FALSE,two,35440,279,35440,279,FALSE,Kentucky_FALSE_two
Kentucky,2013,TRUE,none,14935,156,14935,156,FALSE,Kentucky_TRUE_none
Kentucky,2013,TRUE,one,240,4,240,4,FALSE,Kentucky_TRUE_one
Kentucky,2013,TRUE,two,314,4,314,4,FALSE,Kentucky_TRUE_two
Kentucky,2014,FALSE,none,1389567,14596,1389567,14596,TRUE,Kentucky_FALSE_none
Kentucky,2014,FALSE,one,28772,289,28772,289,TRUE,Kentucky_FALSE_one
Kentucky,2014,FALSE,two,34341,280,34341,280,TRUE,Kentucky_FALSE_two
Kentucky,2014,TRUE,none,11188,125,11188,125,TRUE,Kentucky_TRUE_none
Kentucky,2014,TRUE,one,341,2,341,2,TRUE,Kentucky_TRUE_one
Kentucky,2014,TRUE,two,91,2,91,2,TRUE,Kentucky_TRUE_two
Kentucky,2015,FALSE,none,1359942,14370,1359942,14370,TRUE,Kentucky_FALSE_none
Kentucky,2015,FALSE,one,30675,276,30675,276,TRUE,Kentucky_FALSE_one
Kentucky,2015,FALSE,two,40141,336,40141,336,TRUE,Kentucky_FALSE_two
Kentucky,2015,TRUE,none,13960,175,13960,175,TRUE,Kentucky_TRUE_none
Kentucky,2015,TRUE,one,0,0,0,0,TRUE,Kentucky_TRUE_one
Kentucky,2015,TRUE,two,0,0,0,0,TRUE,Kentucky_TRUE_two
Kentucky,2016,FALSE,none,1323313,14176,1323313,14176,TRUE,Kentucky_FALSE_none
Kentucky,2016,FALSE,one,29429,309,29429,309,TRUE,Kentucky_FALSE_one
Kentucky,2016,FALSE,two,37055,299,37055,299,TRUE,Kentucky_FALSE_two
Kentucky,2016,TRUE,none,17535,200,17535,200,TRUE,Kentucky_TRUE_none
Kentucky,2016,TRUE,one,240,4,240,4,TRUE,Kentucky_TRUE_one
Kentucky,2016,TRUE,two,0,0,0,0,TRUE,Kentucky_TRUE_two
Kentucky,2017,FALSE,none,1355713,14162,1355713,14162,TRUE,Kentucky_FALSE_none
Kentucky,2017,FALSE,one,31356,318,31356,318,TRUE,Kentucky_FALSE_one
Kentucky,2017,FALSE,two,46573,380,46573,380,TRUE,Kentucky_FALSE_two
Kentucky,2017,TRUE,none,15244,168,15244,168,TRUE,Kentucky_TRUE_none
Kentucky,2017,TRUE,one,872,10,872,10,TRUE,Kentucky_TRUE_one
Kentucky,2017,TRUE,two,102,2,102,2,TRUE,Kentucky_TRUE_two
Kentucky,2018,FALSE,none,1366141,14219,1366141,14219,TRUE,Kentucky_FALSE_none
Kentucky,2018,FALSE,one,26118,304,26118,304,TRUE,Kentucky_FALSE_one
Kentucky,2018,FALSE,two,42500,341,42500,341,TRUE,Kentucky_FALSE_two
Kentucky,2018,TRUE,none,19243,208,19243,208,TRUE,Kentucky_TRUE_none
Kentucky,2018,TRUE,one,538,4,538,4,TRUE,Kentucky_TRUE_one
Kentucky,2018,TRUE,two,388,2,388,2,TRUE,Kentucky_TRUE_two
Kentucky,2019,FALSE,none,1333305,14116,1333305,14116,TRUE,Kentucky_FALSE_none
Kentucky,2019,FALSE,one,28792,300,28792,300,TRUE,Kentucky_FALSE_one
Kentucky,2019,FALSE,two,50133,396,50133,396,TRUE,Kentucky_FALSE_two
Kentucky,2019,TRUE,none,17317,181,17317,181,TRUE,Kentucky_TRUE_none
Kentucky,2019,TRUE,one,488,6,488,6,TRUE,Kentucky_TRUE_one
Kentucky,2019,TRUE,two,0,0,0,0,TRUE,Kentucky_TRUE_two
Louisiana,2008,FALSE,none,1328962,13815,1328962,13815,FALSE,Louisiana_FALSE_none
Louisiana,2008,FALSE,one,26175,258,26175,258,FALSE,Louisiana_FALSE_one
Louisiana,2008,FALSE,two,23649,224,23649,224,FALSE,Louisiana_FALSE_two
Louisiana,2008,TRUE,none,6691,81,6691,81,FALSE,Louisiana_TRUE_none
Louisiana,2008,TRUE,one,236,3,236,3,FALSE,Louisiana_TRUE_one
Louisiana,2008,TRUE,two,0,0,0,0,FALSE,Louisiana_TRUE_two
Louisiana,2009,FALSE,none,1331325,14093,1331325,14093,FALSE,Louisiana_FALSE_none
Louisiana,2009,FALSE,one,24559,299,24559,299,FALSE,Louisiana_FALSE_one
Louisiana,2009,FALSE,two,32654,317,32654,317,FALSE,Louisiana_FALSE_two
Louisiana,2009,TRUE,none,7445,84,7445,84,FALSE,Louisiana_TRUE_none
Louisiana,2009,TRUE,one,373,4,373,4,FALSE,Louisiana_TRUE_one
Louisiana,2009,TRUE,two,125,2,125,2,FALSE,Louisiana_TRUE_two
Louisiana,2010,FALSE,none,1287951,13748,1287951,13748,FALSE,Louisiana_FALSE_none
Louisiana,2010,FALSE,one,24579,264,24579,264,FALSE,Louisiana_FALSE_one
Louisiana,2010,FALSE,two,30495,327,30495,327,FALSE,Louisiana_FALSE_two
Louisiana,2010,TRUE,none,9472,118,9472,118,FALSE,Louisiana_TRUE_none
Louisiana,2010,TRUE,one,318,4,318,4,FALSE,Louisiana_TRUE_one
Louisiana,2010,TRUE,two,0,0,0,0,FALSE,Louisiana_TRUE_two
Louisiana,2011,FALSE,none,1264648,12717,1264648,12717,FALSE,Louisiana_FALSE_none
Louisiana,2011,FALSE,one,27306,279,27306,279,FALSE,Louisiana_FALSE_one
Louisiana,2011,FALSE,two,34030,262,34030,262,FALSE,Louisiana_FALSE_two
Louisiana,2011,TRUE,none,9592,115,9592,115,FALSE,Louisiana_TRUE_none
Louisiana,2011,TRUE,one,0,0,0,0,FALSE,Louisiana_TRUE_one
Louisiana,2011,TRUE,two,0,0,0,0,FALSE,Louisiana_TRUE_two
Louisiana,2012,FALSE,none,1264219,12861,1264219,12861,FALSE,Louisiana_FALSE_none
Louisiana,2012,FALSE,one,29508,309,29508,309,FALSE,Louisiana_FALSE_one
Louisiana,2012,FALSE,two,36112,328,36112,328,FALSE,Louisiana_FALSE_two
Louisiana,2012,TRUE,none,9968,113,9968,113,FALSE,Louisiana_TRUE_none
Louisiana,2012,TRUE,one,110,2,110,2,FALSE,Louisiana_TRUE_one
Louisiana,2012,TRUE,two,0,0,0,0,FALSE,Louisiana_TRUE_two
Louisiana,2013,FALSE,none,1262827,12851,1262827,12851,FALSE,Louisiana_FALSE_none
Louisiana,2013,FALSE,one,28879,298,28879,298,FALSE,Louisiana_FALSE_one
Louisiana,2013,FALSE,two,32553,321,32553,321,FALSE,Louisiana_FALSE_two
Louisiana,2013,TRUE,none,10847,150,10847,150,FALSE,Louisiana_TRUE_none
Louisiana,2013,TRUE,one,243,4,243,4,FALSE,Louisiana_TRUE_one
Louisiana,2013,TRUE,two,342,4,342,4,FALSE,Louisiana_TRUE_two
Louisiana,2014,FALSE,none,1226130,12334,1226130,12334,TRUE,Louisiana_FALSE_none
Louisiana,2014,FALSE,one,29588,324,29588,324,TRUE,Louisiana_FALSE_one
Louisiana,2014,FALSE,two,34926,306,34926,306,TRUE,Louisiana_FALSE_two
Louisiana,2014,TRUE,none,12195,162,12195,162,TRUE,Louisiana_TRUE_none
Louisiana,2014,TRUE,one,871,10,871,10,TRUE,Louisiana_TRUE_one
Louisiana,2014,TRUE,two,171,2,171,2,TRUE,Louisiana_TRUE_two
Louisiana,2015,FALSE,none,1235064,12608,1235064,12608,TRUE,Louisiana_FALSE_none
Louisiana,2015,FALSE,one,25012,271,25012,271,TRUE,Louisiana_FALSE_one
Louisiana,2015,FALSE,two,39418,338,39418,338,TRUE,Louisiana_FALSE_two
Louisiana,2015,TRUE,none,16100,200,16100,200,TRUE,Louisiana_TRUE_none
Louisiana,2015,TRUE,one,163,4,163,4,TRUE,Louisiana_TRUE_one
Louisiana,2015,TRUE,two,0,0,0,0,TRUE,Louisiana_TRUE_two
Louisiana,2016,FALSE,none,1193196,11960,1193196,11960,TRUE,Louisiana_FALSE_none
Louisiana,2016,FALSE,one,35028,358,35028,358,TRUE,Louisiana_FALSE_one
Louisiana,2016,FALSE,two,40090,335,40090,335,TRUE,Louisiana_FALSE_two
Louisiana,2016,TRUE,none,14819,160,14819,160,TRUE,Louisiana_TRUE_none
Louisiana,2016,TRUE,one,388,4,388,4,TRUE,Louisiana_TRUE_one
Louisiana,2016,TRUE,two,0,0,0,0,TRUE,Louisiana_TRUE_two
Louisiana,2017,FALSE,none,1211625,12198,1211625,12198,TRUE,Louisiana_FALSE_none
Louisiana,2017,FALSE,one,34509,344,34509,344,TRUE,Louisiana_FALSE_one
Louisiana,2017,FALSE,two,37935,346,37935,346,TRUE,Louisiana_FALSE_two
Louisiana,2017,TRUE,none,15505,197,15505,197,TRUE,Louisiana_TRUE_none
Louisiana,2017,TRUE,one,587,8,587,8,TRUE,Louisiana_TRUE_one
Louisiana,2017,TRUE,two,383,2,383,2,TRUE,Louisiana_TRUE_two
Louisiana,2018,FALSE,none,1200446,11945,1200446,11945,TRUE,Louisiana_FALSE_none
Louisiana,2018,FALSE,one,30065,350,30065,350,TRUE,Louisiana_FALSE_one
Louisiana,2018,FALSE,two,40037,349,40037,349,TRUE,Louisiana_FALSE_two
Louisiana,2018,TRUE,none,17762,208,17762,208,TRUE,Louisiana_TRUE_none
Louisiana,2018,TRUE,one,623,10,623,10,TRUE,Louisiana_TRUE_one
Louisiana,2018,TRUE,two,89,1,89,1,TRUE,Louisiana_TRUE_two
Louisiana,2019,FALSE,none,1176595,11862,1176595,11862,TRUE,Louisiana_FALSE_none
Louisiana,2019,FALSE,one,30627,351,30627,351,TRUE,Louisiana_FALSE_one
Louisiana,2019,FALSE,two,41013,325,41013,325,TRUE,Louisiana_FALSE_two
Louisiana,2019,TRUE,none,15854,192,15854,192,TRUE,Louisiana_TRUE_none
Louisiana,2019,TRUE,one,408,5,408,5,TRUE,Louisiana_TRUE_one
Louisiana,2019,TRUE,two,433,6,433,6,TRUE,Louisiana_TRUE_two
Maine,2008,FALSE,none,479629,4704,479629,4704,FALSE,Maine_FALSE_none
Maine,2008,FALSE,one,12768,126,12768,126,FALSE,Maine_FALSE_one
Maine,2008,FALSE,two,4154,37,4154,37,FALSE,Maine_FALSE_two
Maine,2008,TRUE,none,7860,69,7860,69,FALSE,Maine_TRUE_none
Maine,2008,TRUE,one,245,3,245,3,FALSE,Maine_TRUE_one
Maine,2008,TRUE,two,141,1,141,1,FALSE,Maine_TRUE_two
Maine,2009,FALSE,none,470590,4713,470590,4713,FALSE,Maine_FALSE_none
Maine,2009,FALSE,one,13672,123,13672,123,FALSE,Maine_FALSE_one
Maine,2009,FALSE,two,6644,48,6644,48,FALSE,Maine_FALSE_two
Maine,2009,TRUE,none,6862,54,6862,54,FALSE,Maine_TRUE_none
Maine,2009,TRUE,one,401,2,401,2,FALSE,Maine_TRUE_one
Maine,2009,TRUE,two,0,0,0,0,FALSE,Maine_TRUE_two
Maine,2010,FALSE,none,468034,4857,468034,4857,FALSE,Maine_FALSE_none
Maine,2010,FALSE,one,11712,127,11712,127,FALSE,Maine_FALSE_one
Maine,2010,FALSE,two,6346,40,6346,40,FALSE,Maine_FALSE_two
Maine,2010,TRUE,none,6852,69,6852,69,FALSE,Maine_TRUE_none
Maine,2010,TRUE,one,0,0,0,0,FALSE,Maine_TRUE_one
Maine,2010,TRUE,two,0,0,0,0,FALSE,Maine_TRUE_two
Maine,2011,FALSE,none,467217,4904,467217,4904,FALSE,Maine_FALSE_none
Maine,2011,FALSE,one,13191,108,13191,108,FALSE,Maine_FALSE_one
Maine,2011,FALSE,two,5571,35,5571,35,FALSE,Maine_FALSE_two
Maine,2011,TRUE,none,2976,42,2976,42,FALSE,Maine_TRUE_none
Maine,2011,TRUE,one,373,4,373,4,FALSE,Maine_TRUE_one
Maine,2011,TRUE,two,0,0,0,0,FALSE,Maine_TRUE_two
Maine,2012,FALSE,none,467387,4741,467387,4741,FALSE,Maine_FALSE_none
Maine,2012,FALSE,one,12159,127,12159,127,FALSE,Maine_FALSE_one
Maine,2012,FALSE,two,5022,35,5022,35,FALSE,Maine_FALSE_two
Maine,2012,TRUE,none,7478,73,7478,73,FALSE,Maine_TRUE_none
Maine,2012,TRUE,one,0,0,0,0,FALSE,Maine_TRUE_one
Maine,2012,TRUE,two,0,0,0,0,FALSE,Maine_TRUE_two
Maine,2013,FALSE,none,444810,4526,444810,4526,FALSE,Maine_FALSE_none
Maine,2013,FALSE,one,12839,130,12839,130,FALSE,Maine_FALSE_one
Maine,2013,FALSE,two,5792,37,5792,37,FALSE,Maine_FALSE_two
Maine,2013,TRUE,none,6805,83,6805,83,FALSE,Maine_TRUE_none
Maine,2013,TRUE,one,50,2,50,2,FALSE,Maine_TRUE_one
Maine,2013,TRUE,two,0,0,0,0,FALSE,Maine_TRUE_two
Maine,2014,FALSE,none,431238,4344,431238,4344,TRUE,Maine_FALSE_none
Maine,2014,FALSE,one,12071,107,12071,107,TRUE,Maine_FALSE_one
Maine,2014,FALSE,two,7763,58,7763,58,TRUE,Maine_FALSE_two
Maine,2014,TRUE,none,12015,94,12015,94,TRUE,Maine_TRUE_none
Maine,2014,TRUE,one,265,2,265,2,TRUE,Maine_TRUE_one
Maine,2014,TRUE,two,0,0,0,0,TRUE,Maine_TRUE_two
Maine,2015,FALSE,none,436661,4331,436661,4331,TRUE,Maine_FALSE_none
Maine,2015,FALSE,one,17277,146,17277,146,TRUE,Maine_FALSE_one
Maine,2015,FALSE,two,4786,31,4786,31,TRUE,Maine_FALSE_two
Maine,2015,TRUE,none,8148,68,8148,68,TRUE,Maine_TRUE_none
Maine,2015,TRUE,one,412,3,412,3,TRUE,Maine_TRUE_one
Maine,2015,TRUE,two,0,0,0,0,TRUE,Maine_TRUE_two
Maine,2016,FALSE,none,412397,4157,412397,4157,TRUE,Maine_FALSE_none
Maine,2016,FALSE,one,13997,122,13997,122,TRUE,Maine_FALSE_one
Maine,2016,FALSE,two,7872,50,7872,50,TRUE,Maine_FALSE_two
Maine,2016,TRUE,none,5557,64,5557,64,TRUE,Maine_TRUE_none
Maine,2016,TRUE,one,177,2,177,2,TRUE,Maine_TRUE_one
Maine,2016,TRUE,two,113,2,113,2,TRUE,Maine_TRUE_two
Maine,2017,FALSE,none,418091,4117,418091,4117,TRUE,Maine_FALSE_none
Maine,2017,FALSE,one,17638,147,17638,147,TRUE,Maine_FALSE_one
Maine,2017,FALSE,two,4021,21,4021,21,TRUE,Maine_FALSE_two
Maine,2017,TRUE,none,7823,72,7823,72,TRUE,Maine_TRUE_none
Maine,2017,TRUE,one,1000,6,1000,6,TRUE,Maine_TRUE_one
Maine,2017,TRUE,two,0,0,0,0,TRUE,Maine_TRUE_two
Maine,2018,FALSE,none,420530,4198,420530,4198,TRUE,Maine_FALSE_none
Maine,2018,FALSE,one,14977,124,14977,124,TRUE,Maine_FALSE_one
Maine,2018,FALSE,two,4384,29,4384,29,TRUE,Maine_FALSE_two
Maine,2018,TRUE,none,9794,79,9794,79,TRUE,Maine_TRUE_none
Maine,2018,TRUE,one,353,4,353,4,TRUE,Maine_TRUE_one
Maine,2018,TRUE,two,0,0,0,0,TRUE,Maine_TRUE_two
Maine,2019,FALSE,none,421333,4166,421333,4166,TRUE,Maine_FALSE_none
Maine,2019,FALSE,one,16897,153,16897,153,TRUE,Maine_FALSE_one
Maine,2019,FALSE,two,7010,37,7010,37,TRUE,Maine_FALSE_two
Maine,2019,TRUE,none,8236,82,8236,82,TRUE,Maine_TRUE_none
Maine,2019,TRUE,one,130,3,130,3,TRUE,Maine_TRUE_one
Maine,2019,TRUE,two,245,2,245,2,TRUE,Maine_TRUE_two
Maryland,2008,FALSE,none,1440498,15803,1440498,15803,FALSE,Maryland_FALSE_none
Maryland,2008,FALSE,one,95616,987,95616,987,FALSE,Maryland_FALSE_one
Maryland,2008,FALSE,two,196370,2001,196370,2001,FALSE,Maryland_FALSE_two
Maryland,2008,TRUE,none,14023,167,14023,167,FALSE,Maryland_TRUE_none
Maryland,2008,TRUE,one,119,2,119,2,FALSE,Maryland_TRUE_one
Maryland,2008,TRUE,two,441,6,441,6,FALSE,Maryland_TRUE_two
Maryland,2009,FALSE,none,1448998,15706,1448998,15706,FALSE,Maryland_FALSE_none
Maryland,2009,FALSE,one,84534,910,84534,910,FALSE,Maryland_FALSE_one
Maryland,2009,FALSE,two,202835,2031,202835,2031,FALSE,Maryland_FALSE_two
Maryland,2009,TRUE,none,14598,164,14598,164,FALSE,Maryland_TRUE_none
Maryland,2009,TRUE,one,1239,10,1239,10,FALSE,Maryland_TRUE_one
Maryland,2009,TRUE,two,135,2,135,2,FALSE,Maryland_TRUE_two
Maryland,2010,FALSE,none,1428648,15737,1428648,15737,FALSE,Maryland_FALSE_none
Maryland,2010,FALSE,one,86471,925,86471,925,FALSE,Maryland_FALSE_one
Maryland,2010,FALSE,two,227619,2155,227619,2155,FALSE,Maryland_FALSE_two
Maryland,2010,TRUE,none,16364,183,16364,183,FALSE,Maryland_TRUE_none
Maryland,2010,TRUE,one,119,2,119,2,FALSE,Maryland_TRUE_one
Maryland,2010,TRUE,two,475,6,475,6,FALSE,Maryland_TRUE_two
Maryland,2011,FALSE,none,1390357,15086,1390357,15086,FALSE,Maryland_FALSE_none
Maryland,2011,FALSE,one,79226,855,79226,855,FALSE,Maryland_FALSE_one
Maryland,2011,FALSE,two,214377,2111,214377,2111,FALSE,Maryland_FALSE_two
Maryland,2011,TRUE,none,19333,246,19333,246,FALSE,Maryland_TRUE_none
Maryland,2011,TRUE,one,805,10,805,10,FALSE,Maryland_TRUE_one
Maryland,2011,TRUE,two,498,4,498,4,FALSE,Maryland_TRUE_two
Maryland,2012,FALSE,none,1386009,15053,1386009,15053,FALSE,Maryland_FALSE_none
Maryland,2012,FALSE,one,95014,975,95014,975,FALSE,Maryland_FALSE_one
Maryland,2012,FALSE,two,222589,2043,222589,2043,FALSE,Maryland_FALSE_two
Maryland,2012,TRUE,none,18500,211,18500,211,FALSE,Maryland_TRUE_none
Maryland,2012,TRUE,one,1323,16,1323,16,FALSE,Maryland_TRUE_one
Maryland,2012,TRUE,two,306,4,306,4,FALSE,Maryland_TRUE_two
Maryland,2013,FALSE,none,1366959,14928,1366959,14928,FALSE,Maryland_FALSE_none
Maryland,2013,FALSE,one,87270,935,87270,935,FALSE,Maryland_FALSE_one
Maryland,2013,FALSE,two,219300,2064,219300,2064,FALSE,Maryland_FALSE_two
Maryland,2013,TRUE,none,23634,257,23634,257,FALSE,Maryland_TRUE_none
Maryland,2013,TRUE,one,1568,12,1568,12,FALSE,Maryland_TRUE_one
Maryland,2013,TRUE,two,1427,12,1427,12,FALSE,Maryland_TRUE_two
Maryland,2014,FALSE,none,1355433,14683,1355433,14683,TRUE,Maryland_FALSE_none
Maryland,2014,FALSE,one,92693,967,92693,967,TRUE,Maryland_FALSE_one
Maryland,2014,FALSE,two,233838,2078,233838,2078,TRUE,Maryland_FALSE_two
Maryland,2014,TRUE,none,21767,249,21767,249,TRUE,Maryland_TRUE_none
Maryland,2014,TRUE,one,803,11,803,11,TRUE,Maryland_TRUE_one
Maryland,2014,TRUE,two,1403,11,1403,11,TRUE,Maryland_TRUE_two
Maryland,2015,FALSE,none,1337630,14366,1337630,14366,TRUE,Maryland_FALSE_none
Maryland,2015,FALSE,one,95431,1009,95431,1009,TRUE,Maryland_FALSE_one
Maryland,2015,FALSE,two,253155,2159,253155,2159,TRUE,Maryland_FALSE_two
Maryland,2015,TRUE,none,25967,287,25967,287,TRUE,Maryland_TRUE_none
Maryland,2015,TRUE,one,1936,23,1936,23,TRUE,Maryland_TRUE_one
Maryland,2015,TRUE,two,507,6,507,6,TRUE,Maryland_TRUE_two
Maryland,2016,FALSE,none,1318741,14601,1318741,14601,TRUE,Maryland_FALSE_none
Maryland,2016,FALSE,one,97004,1029,97004,1029,TRUE,Maryland_FALSE_one
Maryland,2016,FALSE,two,250290,2194,250290,2194,TRUE,Maryland_FALSE_two
Maryland,2016,TRUE,none,22606,261,22606,261,TRUE,Maryland_TRUE_none
Maryland,2016,TRUE,one,2195,23,2195,23,TRUE,Maryland_TRUE_one
Maryland,2016,TRUE,two,1443,11,1443,11,TRUE,Maryland_TRUE_two
Maryland,2017,FALSE,none,1318794,14285,1318794,14285,TRUE,Maryland_FALSE_none
Maryland,2017,FALSE,one,97316,1076,97316,1076,TRUE,Maryland_FALSE_one
Maryland,2017,FALSE,two,242113,2132,242113,2132,TRUE,Maryland_FALSE_two
Maryland,2017,TRUE,none,24441,270,24441,270,TRUE,Maryland_TRUE_none
Maryland,2017,TRUE,one,2353,26,2353,26,TRUE,Maryland_TRUE_one
Maryland,2017,TRUE,two,425,7,425,7,TRUE,Maryland_TRUE_two
Maryland,2018,FALSE,none,1323037,14155,1323037,14155,TRUE,Maryland_FALSE_none
Maryland,2018,FALSE,one,105031,1068,105031,1068,TRUE,Maryland_FALSE_one
Maryland,2018,FALSE,two,245681,2139,245681,2139,TRUE,Maryland_FALSE_two
Maryland,2018,TRUE,none,24416,271,24416,271,TRUE,Maryland_TRUE_none
Maryland,2018,TRUE,one,2348,24,2348,24,TRUE,Maryland_TRUE_one
Maryland,2018,TRUE,two,1119,16,1119,16,TRUE,Maryland_TRUE_two
Maryland,2019,FALSE,none,1305762,14525,1305762,14525,TRUE,Maryland_FALSE_none
Maryland,2019,FALSE,one,97114,1003,97114,1003,TRUE,Maryland_FALSE_one
Maryland,2019,FALSE,two,242377,2176,242377,2176,TRUE,Maryland_FALSE_two
Maryland,2019,TRUE,none,27273,264,27273,264,TRUE,Maryland_TRUE_none
Maryland,2019,TRUE,one,2167,24,2167,24,TRUE,Maryland_TRUE_one
Maryland,2019,TRUE,two,1050,6,1050,6,TRUE,Maryland_TRUE_two
Massachusetts,2008,FALSE,none,1629932,18083,1629932,18083,FALSE,Massachusetts_FALSE_none
Massachusetts,2008,FALSE,one,114463,1155,114463,1155,FALSE,Massachusetts_FALSE_one
Massachusetts,2008,FALSE,two,230482,2101,230482,2101,FALSE,Massachusetts_FALSE_two
Massachusetts,2008,TRUE,none,30471,349,30471,349,FALSE,Massachusetts_TRUE_none
Massachusetts,2008,TRUE,one,2532,33,2532,33,FALSE,Massachusetts_TRUE_one
